order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,courier_id,order_hour,order_day_of_week,total_amount_xaf_clean,ecart_montant,is_problematic,month
100186,CUST11723,2022-06-08 10:35:00,45.7,delivered,34278.0,Douala,Bonabéri,26,10,Saturday,56208.0,-21930.0,False,2022-06-01
100187,CUST11390,2023-01-27 13:52:00,14.9,cancelled,47182.0,Yaounde,Nlongkak,21,13,Friday,21466.0,25716.0,True,2023-01-01
100188,CUST10769,2024-08-08 20:30:00,15.3,cancelled,3782.0,Bafoussam,Kamkop,41,20,Thursday,12577.0,-8795.0,True,2024-08-01
100189,CUST10575,2023-10-26 00:00:00,27.6,cancelled,8417.0,Douala,Beedi,29,7,Thursday,25206.0,-16789.0,True,2023-10-01
100190,CUST11863,2023-07-17 00:00:00,45.7,delivered,14947.0,Douala,Bonabéri,38,15,Monday,5154.0,9793.0,False,2023-07-01
100191,CUST11436,2024-04-19 05:24:00,32.1,delivered,14081.0,Douala,Makepe,24,5,Friday,160643.0,-146562.0,False,2024-04-01
100192,CUST10522,2023-01-11 18:16:00,63.3,delivered,9241.0,Douala,Deido,44,18,Wednesday,20998.0,-11757.0,False,2023-01-01
100193,CUST10934,2023-12-11 18:32:00,45.1,delivered,10330.0,Bafoussam,Ngouache,36,18,Monday,4609.0,5721.0,False,2023-12-01
100194,CUST11780,2023-09-18 18:07:00,45.7,delivered,41693.0,Bafoussam,Lekie,1,18,Monday,44568.0,-2875.0,False,2023-09-01
100195,CUST11024,2022-12-03 00:00:00,47.3,delivered,25000.0,Yaounde,Nkomo,28,6,Saturday,837.0,24163.0,False,2022-12-01
100196,CUST11187,2023-08-07 20:56:00,88.5,late,3052.0,Douala,Ndogpassi,11,20,Monday,15784.0,-12732.0,True,2023-08-01
100197,CUST10632,2025-01-03 08:53:00,89.6,delivered,19243.0,Douala,Akwa,33,8,Friday,32842.0,-13599.0,False,2025-01-01
100198,CUST11209,2024-10-24 11:02:00,45.7,in_progress,28072.0,Douala,Bepanda,12,11,Thursday,9410.0,18662.0,False,2024-10-01
100199,CUST11441,2024-07-12 16:07:00,36.9,delivered,18000.0,Douala,Nyalla,44,16,Saturday,8046.0,9954.0,False,2024-07-01
100200,CUST11471,2023-09-27 00:00:00,32.2,delivered,8357.0,Yaounde,Melen,22,10,Wednesday,1108.0,7249.0,False,2023-09-01
100201,CUST10009,2023-04-02 09:32:00,60.7,late,91901.0,Bafoussam,Tougang,15,9,Sunday,26483.0,65418.0,True,2023-04-01
100202,CUST10842,2025-03-07 00:00:00,188.5,late,45000.0,Yaounde,Mendong,32,21,Friday,26513.0,18487.0,True,2025-03-01
100203,CUST10124,2025-02-16 07:00:00,10.8,cancelled,38380.0,Douala,Deido,15,7,Sunday,14344.0,24036.0,True,2025-02-01
100204,CUST11371,2025-12-01 12:48:00,35.3,delivered,8785.0,Douala,Nyalla,12,12,Sunday,10757.0,-1972.0,False,2025-12-01
100205,CUST10838,2022-11-30 00:00:00,98.8,delivered,6570.0,Yaounde,Jouvence,4,19,Wednesday,21915.0,-15345.0,False,2022-11-01
100206,CUST10830,2024-10-23 00:00:00,49.7,delivered,11142.0,Bafoussam,Lekie,29,17,Wednesday,6716.0,4426.0,False,2024-10-01
100207,CUST10031,2025-02-01 00:00:00,89.7,late,4572.0,Yaounde,Madagascar,4,16,Saturday,15027.0,-10455.0,True,2025-02-01
100208,CUST10924,2024-01-16 00:00:00,45.7,in_progress,,Yaounde,Jouvence,9,19,Tuesday,2515.0,,False,2024-01-01
100209,CUST10908,2023-12-15 07:11:00,80.6,delivered,10896.0,Douala,Bepanda,45,7,Friday,1308.0,9588.0,False,2023-12-01
100210,CUST17157,2023-12-15 17:30:00,40.9,delivered,18000.0,Bafoussam,Djeleng,38,17,Friday,9292.0,8708.0,False,2023-12-01
100211,CUST11795,2023-12-21 14:28:00,26.1,cancelled,7847.0,Bafoussam,Baham-Route,1,14,Thursday,135895.0,-128048.0,True,2023-12-01
100212,CUST11463,2024-11-10 21:26:00,41.1,delivered,25058.0,Yaounde,Biyem-Assi,6,21,Sunday,5575.0,19483.0,False,2024-11-01
100213,CUST11771,2023-07-17 18:13:00,63.4,delivered,-4851.0,Yaounde,Etoudi,6,18,Monday,2436.0,-7287.0,False,2023-07-01
100214,CUST10015,2024-08-12 00:00:00,56.7,late,20763.0,Bafoussam,Tamdja,37,21,Monday,4302.0,16461.0,True,2024-08-01
100215,CUST11812,2025-05-01 00:00:00,83.0,late,11294.0,Douala,Ndog-Bong,46,12,Sunday,24699.0,-13405.0,True,2025-05-01
100216,CUST17362,2022-09-07 21:46:00,45.1,delivered,11906.0,Yaounde,Essos,30,21,Saturday,14929.0,-3023.0,False,2022-09-01
100217,CUST11490,2025-03-01 00:00:00,28.9,delivered,24662.0,Douala,Makepe,16,9,Saturday,35179.0,-10517.0,False,2025-03-01
100218,CUST10692,2023-10-18 09:15:00,44.3,delivered,4225.0,Yaounde,Messa,42,9,Wednesday,7162.0,-2937.0,False,2023-10-01
100219,CUST11665,2023-05-10 17:09:00,84.1,delivered,1872.0,Douala,Ndogpassi,10,17,Wednesday,504.0,1368.0,False,2023-05-01
100220,CUST10888,2023-04-21 00:00:00,101.1,late,50000.0,Douala,PK8,44,15,Friday,9886.0,40114.0,True,2023-04-01
100221,CUST17333,2022-10-14 00:00:00,32.8,delivered,6619.0,Douala,Cité des Palmiers,35,16,Friday,507.0,6112.0,False,2022-10-01
100222,CUST10564,2022-02-06 19:16:00,69.3,delivered,18226.0,Douala,Logbessou,22,19,Sunday,4923.0,13303.0,False,2022-02-01
100223,CUST11260,2024-05-13 00:00:00,45.7,delivered,14861.0,Douala,Bonanjo,16,21,Monday,16875.0,-2014.0,False,2024-05-01
100224,CUST10080,2023-08-28 00:00:00,32.1,delivered,7270.0,Douala,Bonabéri,2,11,Monday,816.0,6454.0,False,2023-08-01
100225,CUST10940,2023-04-30 17:41:00,74.9,delivered,8000.0,Douala,Kotto,41,17,Sunday,12322.0,-4322.0,False,2023-04-01
100226,CUST11999,2022-06-14 12:16:00,77.6,late,10310.0,Douala,Nkolmesseng,40,12,Tuesday,5231.0,5079.0,True,2022-06-01
100227,CUST11621,2023-02-08 18:52:00,55.6,delivered,11506.0,Yaounde,Obili,19,18,Wednesday,4540.0,6966.0,False,2023-02-01
100228,CUST10931,2022-08-15 00:00:00,41.4,delivered,45000.0,Yaounde,Nkomo,38,10,Monday,1098.0,43902.0,False,2022-08-01
100229,CUST10216,2025-03-01 00:31:00,41.2,delivered,14487.0,Yaounde,Mendong,28,0,Friday,10799.0,3688.0,False,2025-03-01
100230,CUST17111,2024-11-22 13:01:00,32.3,cancelled,81931.0,Yaounde,Emana,43,13,Friday,4773.0,77158.0,True,2024-11-01
100231,CUST10479,2024-05-15 15:22:00,133.2,late,4742.0,Douala,Ndokotti,38,15,Wednesday,33586.0,-28844.0,True,2024-05-01
100232,CUST11230,2023-01-21 11:31:00,36.4,delivered,7418.0,Douala,Bonamoussadi,3,11,Saturday,8266.0,-848.0,False,2023-01-01
100233,CUST10502,2023-09-16 12:35:00,50.3,delivered,6600.0,Douala,Ndokotti,10,12,Saturday,8690.0,-2090.0,False,2023-09-01
100234,CUST11692,2025-03-14 18:36:00,43.6,delivered,18000.0,Bafoussam,Famla,29,18,Friday,3298.0,14702.0,False,2025-03-01
100235,CUST11031,2023-01-11 00:00:00,19.7,cancelled,18000.0,Yaounde,Nlongkak,23,19,Wednesday,15842.0,2158.0,True,2023-01-01
100236,CUST11123,2024-02-07 16:20:00,42.4,delivered,6254.0,Yaounde,Santa Barbara,6,16,Tuesday,22362.0,-16108.0,False,2024-02-01
100237,CUST11422,2024-08-17 00:00:00,160.5,late,12665.0,Douala,Bonanjo,20,8,Saturday,2635.0,10030.0,True,2024-08-01
100238,CUST11767,2024-06-28 00:00:00,77.8,late,445722.0,Bafoussam,Tougang,14,20,Friday,19396.0,426326.0,True,2024-06-01
100239,CUST10080,2023-12-03 10:22:00,51.1,delivered,18000.0,Yaounde,Nlongkak,45,10,Sunday,13496.0,4504.0,False,2023-12-01
100240,CUST10838,2022-11-17 00:00:00,20.7,delivered,4764.0,Bafoussam,Ngouache,38,3,Thursday,30247.0,-25483.0,False,2022-11-01
100241,CUST11288,2023-06-02 00:00:00,45.7,delivered,17553.0,Douala,Ngodi-Bakoko,25,16,Friday,85196.0,-67643.0,False,2023-06-01
100242,CUST11247,2024-10-31 13:08:00,54.0,delivered,4170.0,Yaounde,Emana,41,13,Thursday,70092.0,-65922.0,False,2024-10-01
100243,CUST10468,2024-10-10 00:00:00,44.8,delivered,67820.0,Douala,Kotto,22,19,Thursday,42634.0,25186.0,False,2024-10-01
100244,CUST10000,2022-06-25 15:40:00,30.4,delivered,45000.0,Bafoussam,Tougang,47,15,Saturday,8797.0,36203.0,False,2022-06-01
100245,CUST10436,2024-01-10 17:59:00,198.0,late,,Douala,Ngodi-Bakoko,18,17,Wednesday,6259.0,,True,2024-01-01
100246,CUST10158,2024-05-17 08:12:00,33.0,delivered,9021.0,Bafoussam,Bamougoum,41,8,Friday,21279.0,-12258.0,False,2024-05-01
100247,CUST11928,2024-01-14 20:41:00,16.6,delivered,20842.0,Bafoussam,Bamendzi,34,20,Sunday,2000.0,18842.0,False,2024-01-01
100248,CUST10729,2023-05-06 14:46:00,32.6,delivered,17855.0,Douala,Bonabéri,41,14,Monday,12154.0,5701.0,False,2023-05-01
100249,CUST11576,2024-08-13 13:22:00,39.3,delivered,190200.0,Douala,Nkolmesseng,29,13,Tuesday,868.0,189332.0,False,2024-08-01
100250,CUST11706,2024-01-21 17:21:00,58.0,delivered,6338.0,Douala,Logbessou,35,17,Sunday,3295.0,3043.0,False,2024-01-01
100251,CUST10122,2023-12-01 17:55:00,89.2,delivered,8412.0,Douala,Bonabéri,17,17,Friday,18621.0,-10209.0,False,2023-12-01
100252,CUST10650,2025-03-12 09:45:00,109.0,late,500000.0,Douala,Bonapriso,9,9,Wednesday,5926.0,494074.0,True,2025-03-01
100253,CUST12028,2024-03-17 21:08:00,41.3,delivered,-766.0,Yaounde,Nlongkak,40,21,Sunday,56869.0,-57635.0,False,2024-03-01
100254,CUST11078,2023-06-25 13:23:00,46.0,delivered,16314.0,Yaounde,Obili,13,13,Sunday,12321.0,3993.0,False,2023-06-01
100255,CUST10108,2025-03-12 09:58:00,45.7,delivered,98177.0,Yaounde,Elig-Edzoa,19,9,Wednesday,106737.0,-8560.0,False,2025-03-01
100256,CUST10347,2024-07-16 09:14:00,36.5,delivered,4710.0,Bafoussam,Pefura,44,9,Tuesday,15432.0,-10722.0,False,2024-07-01
100257,CUST17182,2023-11-05 12:38:00,27.4,cancelled,17792.0,Yaounde,Nkol-Eton,26,12,Sunday,28030.0,-10238.0,True,2023-11-01
100258,CUST11617,2024-04-18 19:21:00,45.7,delivered,5476.0,Yaounde,Messa,41,19,Thursday,840.0,4636.0,False,2024-04-01
100259,CUST10184,2023-12-24 13:01:00,36.2,delivered,441129.0,Douala,Beedi,28,13,Sunday,9178.0,431951.0,False,2023-12-01
100260,CUST12008,2023-03-19 00:00:00,45.7,delivered,234899.0,Douala,New-Bell,38,13,Sunday,4120.0,230779.0,False,2023-03-01
100261,CUST17233,2024-08-08 00:00:00,138.9,late,4653.0,Douala,PK12,24,16,Thursday,4124.0,529.0,True,2024-08-01
100262,CUST10694,2024-01-11 21:33:00,28.7,delivered,15000.0,Douala,Bonabéri,29,21,Friday,17085.0,-2085.0,False,2024-01-01
100263,CUST11874,2024-03-09 00:00:00,166.1,late,120000.0,Yaounde,Emana,34,20,Saturday,51815.0,68185.0,True,2024-03-01
100264,CUST12016,2023-05-18 22:20:00,34.3,delivered,25000.0,Douala,Bali,44,22,Thursday,5810.0,19190.0,False,2023-05-01
100265,CUST11090,2025-01-31 21:43:00,147.5,late,-699.0,Yaounde,Obili,6,21,Friday,27732.0,-28431.0,True,2025-01-01
100266,CUST12006,2024-12-30 08:13:00,20.2,cancelled,35490.0,Bafoussam,Tougang,5,8,Monday,4590.0,30900.0,True,2024-12-01
100267,CUST10719,2024-02-01 21:54:00,34.0,delivered,80000.0,Douala,Deido,43,21,Thursday,14976.0,65024.0,False,2024-02-01
100268,CUST10183,2022-10-07 20:56:00,41.7,delivered,14873.0,Yaounde,Ngoa-Ekele,22,20,Friday,11801.0,3072.0,False,2022-10-01
100269,CUST10634,2023-06-01 13:20:00,77.0,late,2892.0,Bafoussam,Mossap,45,13,Thursday,62628.0,-59736.0,True,2023-06-01
100270,CUST11096,2024-11-25 18:31:00,87.9,delivered,25000.0,Yaounde,Elig-Edzoa,45,18,Monday,11032.0,13968.0,False,2024-11-01
100271,CUST17315,2023-01-27 14:38:00,78.2,late,45000.0,Douala,Bonabéri,21,14,Friday,51262.0,-6262.0,True,2023-01-01
100272,CUST10329,2023-08-15 17:10:00,208.1,late,5389.0,Douala,Ndogpassi,14,17,Tuesday,33365.0,-27976.0,True,2023-08-01
100273,CUST10592,2023-08-11 12:17:00,20.7,cancelled,24382.0,Yaounde,Santa Barbara,2,12,Friday,25413.0,-1031.0,True,2023-08-01
100274,CUST11593,2025-01-07 22:52:00,45.7,in_progress,14539.0,Bafoussam,Pefura,6,22,Tuesday,11602.0,2937.0,False,2025-01-01
100275,CUST17267,2022-01-19 00:00:00,153.6,late,6180.0,Douala,Logbessou,13,12,Wednesday,13018.0,-6838.0,True,2022-01-01
100276,CUST17153,2023-03-18 09:38:00,45.7,delivered,33493.0,Douala,Bonanjo,40,9,Saturday,24122.0,9371.0,False,2023-03-01
100277,CUST10488,2022-12-10 00:00:00,19.8,cancelled,61151.0,Yaounde,Briqueterie,10,12,Saturday,91270.0,-30119.0,True,2022-12-01
100278,CUST11748,2024-01-01 17:40:00,68.6,delivered,10120.0,Yaounde,Etoudi,19,17,Monday,40861.0,-30741.0,False,2024-01-01
100279,CUST11431,2022-09-09 00:00:00,211.1,late,65223.0,Bafoussam,Djeleng,34,19,Friday,58122.0,7101.0,True,2022-09-01
100280,CUST10682,2024-01-27 17:33:00,37.4,delivered,12352.0,Bafoussam,Pefura,16,17,Saturday,7347.0,5005.0,False,2024-01-01
100281,CUST10846,2023-12-13 17:36:00,61.8,delivered,18000.0,Douala,Kotto,34,17,Wednesday,904.0,17096.0,False,2023-12-01
100282,CUST11272,2025-03-07 00:00:00,7.6,cancelled,6305.0,Douala,PK12,11,9,Friday,13956.0,-7651.0,True,2025-03-01
100283,CUST10670,2024-05-15 12:54:00,45.7,late,4752.0,Douala,Bonapriso,46,12,Wednesday,49170.0,-44418.0,True,2024-05-01
100284,CUST11343,2024-07-09 15:39:00,45.7,delivered,2547.0,Douala,Bonamoussadi,4,15,Tuesday,55981.0,-53434.0,False,2024-07-01
100285,CUST10490,2024-12-23 11:30:00,156.0,late,2055.0,Douala,Deido,29,11,Monday,403.0,1652.0,True,2024-12-01
100286,CUST90461,2023-04-20 22:20:00,27.4,delivered,5583.0,Bafoussam,Bamougoum,46,22,Thursday,70764.0,-65181.0,False,2023-04-01
100287,CUST10010,2022-09-05 21:40:00,40.0,delivered,5090.0,Douala,Bepanda,21,21,Monday,6958.0,-1868.0,False,2022-09-01
100288,CUST10287,2022-06-12 00:00:00,50.1,delivered,380648.0,Yaounde,Nlongkak,20,20,Sunday,13081.0,367567.0,False,2022-06-01
100289,CUST90910,2024-10-27 13:50:00,54.3,delivered,15000.0,Yaounde,Nlongkak,9,13,Sunday,5574.0,9426.0,False,2024-10-01
100290,CUST17339,2025-01-27 09:57:00,125.0,late,3935.0,Yaounde,Bastos,20,9,Monday,8761.0,-4826.0,True,2025-01-01
100291,CUST10964,2024-01-21 00:00:00,50.9,delivered,5545.0,Bafoussam,Tamdja,25,8,Sunday,27791.0,-22246.0,False,2024-01-01
100292,CUST10027,2024-11-09 21:34:00,24.6,cancelled,15381.0,Douala,Mboppi,44,21,Saturday,6396.0,8985.0,True,2024-11-01
100293,CUST10648,2025-02-21 00:00:00,45.7,in_progress,11385.0,Bafoussam,Mossap,17,21,Friday,53597.0,-42212.0,False,2025-02-01
100294,CUST10106,2024-06-02 17:51:00,65.2,delivered,26402.0,Yaounde,Madagascar,35,17,Tuesday,22616.0,3786.0,False,2024-06-01
100295,CUST10168,2024-05-12 17:37:00,54.4,delivered,11093.0,Douala,Nyalla,38,17,Sunday,37581.0,-26488.0,False,2024-05-01
100296,CUST10036,2024-08-23 13:41:00,169.2,late,16708.0,Yaounde,Madagascar,8,13,Friday,2778.0,13930.0,True,2024-08-01
100297,CUST11447,2024-12-21 17:50:00,65.0,delivered,5229.0,Yaounde,Santa Barbara,36,17,Saturday,2476.0,2753.0,False,2024-12-01
100298,CUST11952,2024-08-20 11:11:00,45.7,in_progress,12245.0,Bafoussam,Pefura,31,11,Tuesday,4167.0,8078.0,False,2024-08-01
100299,CUST10518,2024-01-27 00:00:00,84.8,delivered,7472.0,Yaounde,Biyem-Assi,12,18,Saturday,7898.0,-426.0,False,2024-01-01
100300,CUST10781,2022-08-15 08:22:00,54.0,delivered,4917.0,Douala,Bepanda,28,8,Monday,14925.0,-10008.0,False,2022-08-01
100301,CUST10991,2025-02-16 07:27:00,70.8,delivered,,Yaounde,Mendong,38,7,Sunday,41818.0,,False,2025-02-01
100302,CUST10627,2025-02-19 18:43:00,197.1,late,15638.0,Douala,Ngodi-Bakoko,39,18,Wednesday,7842.0,7796.0,True,2025-02-01
100303,CUST10321,2022-10-22 00:00:00,151.8,late,195366.0,Yaounde,Etoudi,47,20,Saturday,3077.0,192289.0,True,2022-10-01
100304,CUST10893,2024-02-13 16:49:00,44.2,delivered,15658.0,Yaounde,Etoudi,14,16,Tuesday,53423.0,-37765.0,False,2024-02-01
100305,CUST10714,2024-02-13 00:00:00,90.2,late,34397.0,Douala,Ndogpassi,43,11,Tuesday,1540.0,32857.0,True,2024-02-01
100306,CUST10597,2024-03-12 14:31:00,28.4,delivered,50000.0,Douala,Cité des Palmiers,25,14,Tuesday,114884.0,-64884.0,False,2024-03-01
100307,CUST11389,2023-12-08 07:01:00,8.3,cancelled,9691.0,Douala,Bonapriso,28,7,Friday,33150.0,-23459.0,True,2023-12-01
100308,CUST10180,2025-02-11 12:57:00,28.3,delivered,14804.0,Douala,Bepanda,47,12,Tuesday,1129.0,13675.0,False,2025-02-01
100309,CUST11049,2023-03-05 21:51:00,144.9,late,5926.0,Douala,Bonabéri,1,21,Wednesday,1173.0,4753.0,True,2023-03-01
100310,CUST10216,2022-05-12 18:57:00,41.0,delivered,21139.0,Bafoussam,Tougang,42,18,Thursday,1166.0,19973.0,False,2022-05-01
100311,CUST11658,2024-03-25 19:45:00,45.7,delivered,21929.0,Bafoussam,Ndiengdam,10,19,Monday,62040.0,-40111.0,False,2024-03-01
100312,CUST11059,2024-10-17 14:03:00,33.1,delivered,58477.0,Douala,Bonabéri,17,14,Thursday,1433.0,57044.0,False,2024-10-01
100313,CUST10608,2023-11-06 18:10:00,45.7,delivered,3344.0,Douala,Bonanjo,22,18,Sunday,15400.0,-12056.0,False,2023-11-01
100314,CUST11488,2023-08-18 00:00:00,291.0,late,16166.0,Douala,Bonanjo,34,7,Friday,34084.0,-17918.0,True,2023-08-01
100315,CUST10768,2022-11-19 00:00:00,27.7,delivered,8901.0,Douala,Ngodi-Bakoko,29,11,Saturday,1359.0,7542.0,False,2022-11-01
100316,CUST11753,2024-05-15 19:25:00,83.4,delivered,-3470.0,Douala,Mboppi,30,19,Wednesday,9570.0,-13040.0,False,2024-05-01
100317,CUST10976,2022-03-18 15:23:00,36.3,delivered,62779.0,Douala,Ndog-Bong,12,15,Friday,2297.0,60482.0,False,2022-03-01
100318,CUST11232,2025-01-29 21:47:00,36.8,delivered,19861.0,Douala,Bepanda,44,21,Wednesday,13563.0,6298.0,False,2025-01-01
100319,CUST11647,2024-01-02 17:49:00,45.7,delivered,-2841.0,Yaounde,Efoulan,3,17,Tuesday,376.0,-3217.0,False,2024-01-01
100320,CUST12025,2025-02-09 17:45:00,253.5,late,3224.0,Douala,Bonabéri,28,17,Sunday,24304.0,-21080.0,True,2025-02-01
100321,CUST10687,2023-08-26 20:03:00,46.5,delivered,464482.0,Douala,Akwa,2,20,Saturday,29156.0,435326.0,False,2023-08-01
100322,CUST17215,2024-02-27 16:12:00,11.3,cancelled,6179.0,Douala,Logbessou,16,16,Tuesday,460.0,5719.0,True,2024-02-01
100323,CUST10275,2023-06-24 17:26:00,56.9,delivered,,Yaounde,Briqueterie,37,17,Saturday,29252.0,,False,2023-06-01
100324,CUST11360,2024-10-04 00:00:00,45.7,delivered,8385.0,Douala,Cité des Palmiers,1,11,Friday,3498.0,4887.0,False,2024-10-01
100325,CUST10544,2023-12-26 19:57:00,42.2,delivered,3545.0,Douala,Nyalla,40,19,Tuesday,3986.0,-441.0,False,2023-12-01
100326,CUST17117,2025-01-23 00:00:00,12.0,cancelled,80000.0,Douala,Deido,10,8,Thursday,12838.0,67162.0,True,2025-01-01
100327,CUST11064,2024-04-18 15:53:00,42.0,delivered,7431.0,Douala,Ndogpassi,8,15,Thursday,25512.0,-18081.0,False,2024-04-01
100328,CUST11875,2022-04-19 10:27:00,49.0,delivered,7767.0,Douala,Kotto,21,10,Tuesday,15950.0,-8183.0,False,2022-04-01
100329,CUST17280,2025-03-02 00:00:00,28.5,delivered,,Douala,Makepe,13,12,Sunday,13977.0,,False,2025-03-01
100330,CUST10599,2024-05-04 00:00:00,122.8,late,10612.0,Douala,Nyalla,28,16,Saturday,20189.0,-9577.0,True,2024-05-01
100331,CUST17161,2024-04-11 00:00:00,38.8,delivered,24592.0,Douala,Ndogpassi,37,15,Monday,14522.0,10070.0,False,2024-04-01
100332,CUST11285,2024-06-07 18:25:00,291.0,late,21237.0,Douala,Ngodi-Bakoko,44,18,Friday,8962.0,12275.0,True,2024-06-01
100333,CUST10474,2024-04-14 20:04:00,41.4,delivered,19583.0,Douala,Ndogpassi,35,20,Sunday,4807.0,14776.0,False,2024-04-01
100334,CUST11520,2023-02-04 06:03:00,45.0,delivered,13314.0,Douala,New-Bell,21,6,Sunday,1199.0,12115.0,False,2023-02-01
100335,CUST12006,2023-02-06 17:56:00,300.0,late,18000.0,Yaounde,Santa Barbara,29,17,Friday,15388.0,2612.0,True,2023-02-01
100336,CUST11922,2022-07-11 19:20:00,186.1,late,15000.0,Bafoussam,Kamkop,9,19,Monday,1914.0,13086.0,True,2022-07-01
100337,CUST10977,2024-01-30 17:39:00,53.7,delivered,9316.0,Douala,Ndogpassi,25,17,Tuesday,49811.0,-40495.0,False,2024-01-01
100338,CUST10442,2024-10-13 20:42:00,27.1,delivered,,Douala,Nkolmesseng,43,20,Sunday,3212.0,,False,2024-10-01
100339,CUST11549,2023-05-16 13:34:00,14.9,delivered,14126.0,Bafoussam,Bamendzi,28,13,Tuesday,25843.0,-11717.0,False,2023-05-01
100340,CUST11054,2024-07-11 16:19:00,47.0,delivered,7931.0,Yaounde,Santa Barbara,42,16,Thursday,18422.0,-10491.0,False,2024-07-01
100341,CUST10469,2023-12-30 11:50:00,14.0,delivered,9676.0,Bafoussam,Djeleng,47,11,Saturday,37167.0,-27491.0,False,2023-12-01
100342,CUST11513,2025-02-21 15:19:00,43.3,delivered,2007.0,Yaounde,Efoulan,33,15,Friday,106243.0,-104236.0,False,2025-02-01
100343,CUST12062,2023-10-09 23:23:00,45.7,in_progress,21839.0,Bafoussam,Bamougoum,26,23,Sunday,8697.0,13142.0,False,2023-10-01
100344,CUST10223,2023-03-10 12:01:00,27.5,delivered,5549.0,Douala,Bonanjo,44,12,Tuesday,1179.0,4370.0,False,2023-03-01
100345,CUST17339,2023-07-18 08:26:00,45.7,in_progress,50000.0,Douala,PK12,22,8,Tuesday,11100.0,38900.0,False,2023-07-01
100346,CUST10552,2024-02-15 00:00:00,57.2,delivered,7712.0,Yaounde,Tsinga,19,22,Thursday,17861.0,-10149.0,False,2024-02-01
100347,CUST11372,2023-02-10 23:57:00,141.2,late,61077.0,Douala,Ngodi-Bakoko,7,23,Monday,8943.0,52134.0,True,2023-02-01
100348,CUST12047,2022-07-18 22:39:00,37.0,delivered,41203.0,Yaounde,Etoudi,39,22,Monday,3579.0,37624.0,False,2022-07-01
100349,CUST11748,2022-05-02 08:49:00,112.2,delivered,60588.0,Yaounde,Jouvence,18,8,Saturday,5989.0,54599.0,False,2022-05-01
100350,CUST90790,2022-12-10 17:15:00,80.2,delivered,9588.0,Douala,Village,10,17,Saturday,102335.0,-92747.0,False,2022-12-01
100351,CUST11748,2023-06-29 00:00:00,45.7,late,2873.0,Douala,Beedi,2,11,Thursday,425.0,2448.0,True,2023-06-01
100352,CUST10050,2024-09-04 18:12:00,208.7,late,7860.0,Douala,Nyalla,42,18,Wednesday,9714.0,-1854.0,True,2024-09-01
100353,CUST17260,2024-05-03 14:53:00,42.2,delivered,4501.0,Yaounde,Nkol-Eton,46,14,Friday,779.0,3722.0,False,2024-05-01
100354,CUST12002,2024-12-29 16:10:00,94.9,late,10864.0,Douala,PK12,43,16,Sunday,19070.0,-8206.0,True,2024-12-01
100355,CUST10875,2024-03-22 07:07:00,80.8,delivered,16615.0,Yaounde,Messa,30,7,Friday,28802.0,-12187.0,False,2024-03-01
100356,CUST17248,2025-02-07 00:00:00,43.1,delivered,400814.0,Yaounde,Etoudi,32,12,Friday,3225.0,397589.0,False,2025-02-01
100357,CUST17328,2024-12-27 00:00:00,40.8,delivered,3444.0,Yaounde,Mokolo,8,20,Friday,1512.0,1932.0,False,2024-12-01
100358,CUST17300,2025-03-12 21:53:00,45.8,delivered,11169.0,Douala,Yassa,4,21,Wednesday,2224.0,8945.0,False,2025-03-01
100359,CUST10758,2025-06-03 17:27:00,50.6,delivered,117671.0,Bafoussam,Djeleng,44,17,Thursday,1099.0,116572.0,False,2025-06-01
100360,CUST17320,2025-03-14 17:21:00,97.2,delivered,3275.0,Yaounde,Mendong,9,17,Friday,32496.0,-29221.0,False,2025-03-01
100361,CUST11810,2024-10-21 04:48:00,101.9,late,28075.0,Douala,Cité des Palmiers,27,4,Monday,2298.0,25777.0,True,2024-10-01
100362,CUST11137,2025-03-03 20:18:00,39.3,delivered,39730.0,Yaounde,Nlongkak,42,20,Monday,8930.0,30800.0,False,2025-03-01
100363,CUST10412,2024-01-03 20:29:00,37.2,delivered,57848.0,Yaounde,Madagascar,37,20,Wednesday,19822.0,38026.0,False,2024-01-01
100364,CUST11023,2024-11-20 07:09:00,49.5,delivered,57362.0,Bafoussam,Tougang,33,7,Wednesday,9333.0,48029.0,False,2024-11-01
100365,CUST12005,2023-10-12 18:11:00,74.1,delivered,66967.0,Douala,Bonapriso,38,18,Sunday,40292.0,26675.0,False,2023-10-01
100366,CUST10859,2025-01-29 09:42:00,45.7,late,500000.0,Yaounde,Elig-Edzoa,26,9,Wednesday,905.0,499095.0,True,2025-01-01
100367,CUST11960,2024-08-26 16:42:00,40.1,delivered,8833.0,Yaounde,Nkol-Eton,40,16,Monday,2809.0,6024.0,False,2024-08-01
100368,CUST11000,2025-03-01 14:03:00,33.8,delivered,18000.0,Yaounde,Jouvence,32,14,Saturday,2113.0,15887.0,False,2025-03-01
100369,CUST10232,2024-05-23 00:00:00,42.1,delivered,45000.0,Douala,Bepanda,7,15,Thursday,29297.0,15703.0,False,2024-05-01
100370,CUST10547,2024-08-26 23:00:00,196.0,late,-1229.0,Yaounde,Santa Barbara,13,23,Monday,5724.0,-6953.0,True,2024-08-01
